farmer_id,state,district,crop_type,season,land_size_ha,soil_type,rainfall_mm,irrigation_type,loan_amount_inr,prior_loan_count,prior_default_flag,repayment_score,annual_income_inr,existing_debt_inr,default_risk
FC-000207,UP,UP-Central,Sugarcane,Kharif,0.4,Alluvial,819.3,Tubewell,55770,2,0,87.2,40000,5973,0.215
FC-000208,KA,KA-North,Maize,Rabi,7.15,Red,576.2,Drip,322823,1,0,76.5,199029,18996,0.292
FC-000209,AP,AP-Upland,Groundnut,Rabi,0.66,Red,665.6,Rainfed,92290,3,1,50.8,43120,41611,0.8448
FC-000210,MP,MP-Malwa,Wheat,Rabi,1.11,ClayLoam,1261.6,Tubewell,80071,4,0,60.4,57310,17179,0.4234
FC-000211,MP,MP-Bundelkhand,Maize,Rabi,0.73,Black,801.0,Canal,61845,1,1,52.9,40000,174708,0.8929
FC-000212,RJ,RJ-Mewar,Millet,Kharif,1.62,Alluvial,356.7,Tubewell,149990,0,0,62.5,40000,19236,0.8414
FC-000213,GJ,GJ-Central,Cotton,Kharif,6.23,Black,1023.8,Canal,491436,1,0,81.6,425142,10701,0.291
FC-000214,KA,KA-South,Pulses,Kharif,1.52,Alluvial,1101.8,Canal,110072,3,0,80.2,40000,13250,0.5845
FC-000215,GJ,GJ-Central,Rice,Rabi,1.24,Sandy,626.7,Tubewell,121288,1,0,72.9,69708,22827,0.541
FC-000216,UP,UP-Western,Rice,Kharif,0.87,Alluvial,1017.6,Rainfed,57404,1,0,74.5,69420,0,0.2296
FC-000217,RJ,RJ-Marwar,Millet,Kharif,3.36,Sandy,426.4,Tubewell,176597,5,0,60.5,61938,17409,0.4574
FC-000218,TN,TN-South,Rice,Rabi,1.76,Laterite,781.6,Tubewell,116198,2,0,78.2,94474,0,0.2961
FC-000219,HR,HR-East,Wheat,Rabi,1.75,Sandy,622.6,Tubewell,96067,1,0,63.1,74215,12369,0.2577
FC-000220,MP,MP-Bundelkhand,Cotton,Kharif,1.51,Black,1203.4,Rainfed,136029,1,0,100.0,63699,0,0.3549
FC-000221,GJ,GJ-Saurashtra,Wheat,Rabi,0.32,Alluvial,1298.6,Rainfed,47042,2,0,78.4,40000,12660,0.2424
FC-000222,MP,MP-Mahakoshal,Wheat,Rabi,1.08,ClayLoam,772.5,Canal,121649,1,0,88.7,88965,11839,0.143
FC-000223,MH,MH-Western,Pulses,Rabi,0.88,Black,984.6,Rainfed,57839,3,0,43.4,44381,0,0.3731
FC-000224,KA,KA-North,Mustard,Rabi,1.17,Laterite,1586.3,Rainfed,113878,2,0,91.3,78610,37446,0.4186
FC-000225,TN,TN-North,Sugarcane,Kharif,0.69,Laterite,1669.6,Rainfed,116161,1,0,96.9,124643,0,0.2637
FC-000226,MH,MH-Western,Cotton,Kharif,0.66,Alluvial,713.3,Canal,85791,1,0,78.8,40165,0,0.3318
FC-000227,MP,MP-Mahakoshal,Maize,Rabi,2.69,Red,926.1,Canal,147591,1,0,66.4,144787,11167,0.1422
FC-000228,UP,UP-Western,Wheat,Rabi,0.57,Sandy,906.9,Rainfed,56089,2,0,87.2,40000,17130,0.3298
FC-000229,UP,UP-Central,Mustard,Rabi,1.01,Alluvial,831.3,Canal,118723,1,0,84.3,60192,27208,0.2246
FC-000230,HR,HR-South,Wheat,Rabi,1.84,Alluvial,546.3,Tubewell,145319,1,0,65.8,76836,30036,0.5208
FC-000231,TN,TN-North,Sugarcane,Rabi,2.5,Alluvial,687.8,Canal,193290,0,0,98.3,276072,27776,0.1526
FC-000232,MH,MH-Vidarbha,Pulses,Rabi,0.49,Sandy,1014.2,Tubewell,75283,2,0,76.7,40000,68072,0.7082
FC-000233,BR,BR-South,Rice,Kharif,0.36,Sandy,1172.6,Rainfed,67774,3,0,76.4,40000,2385,0.5095
FC-000234,MH,MH-Western,Sugarcane,Kharif,3.85,Red,1034.4,Drip,398479,0,0,71.8,696250,7494,0.0872
FC-000235,RJ,RJ-Hadoti,Groundnut,Kharif,1.4,Sandy,640.5,Tubewell,90736,2,0,76.4,41001,61148,0.7021
FC-000236,HR,HR-East,Mustard,Rabi,1.32,Sandy,419.5,Tubewell,104684,2,0,83.9,50984,4355,0.3379
FC-000237,KA,KA-Coastal,Maize,Rabi,1.25,Black,1087.0,Canal,110314,2,1,59.8,40000,27103,0.8598
FC-000238,GJ,GJ-South,Rice,Rabi,2.43,Black,1071.6,Canal,164302,1,0,84.4,137184,10952,0.1527
FC-000239,GJ,GJ-South,Sugarcane,Rabi,1.61,ClayLoam,853.9,Tubewell,170682,2,0,72.9,247600,8472,0.1159
FC-000240,BR,BR-South,Maize,Kharif,0.44,Black,902.4,Drip,50661,1,0,79.8,40000,8876,0.3894
FC-000241,UP,UP-Eastern,Sugarcane,Rabi,2.09,Black,637.0,Canal,169673,2,0,99.2,273292,84387,0.2262
FC-000242,UP,UP-Bundelkhand,Rice,Kharif,1.95,Alluvial,1004.1,Drip,196550,1,0,100.0,138631,0,0.1819
FC-000243,UP,UP-Western,Maize,Kharif,1.64,Alluvial,1242.2,Canal,104231,0,0,68.8,64731,54642,0.4689
FC-000244,UP,UP-Central,Wheat,Rabi,0.59,Alluvial,1065.6,Drip,89320,4,0,65.3,40180,6130,0.5705
FC-000245,RJ,RJ-Mewar,Mustard,Rabi,1.7,Sandy,405.7,Canal,90733,1,0,82.6,47804,0,0.3523
FC-000246,AP,AP-Upland,Cotton,Kharif,1.12,Red,1098.5,Tubewell,108841,3,0,62.7,74713,112056,0.5384
FC-000247,MP,MP-Mahakoshal,Maize,Kharif,1.13,ClayLoam,1118.2,Rainfed,114592,0,0,57.5,54231,0,0.3155
FC-000248,MH,MH-Western,Soybean,Kharif,0.82,Red,250.0,Drip,100313,3,0,68.7,40000,26347,0.6878
FC-000249,UP,UP-Western,Sugarcane,Kharif,1.22,ClayLoam,934.9,Tubewell,103303,6,0,75.7,135223,50194,0.1649
FC-000250,MP,MP-Bundelkhand,Wheat,Rabi,0.51,Sandy,1159.8,Rainfed,49672,4,0,76.1,40000,13173,0.3481
FC-000251,KA,KA-South,Rice,Rabi,2.11,Black,1477.7,Tubewell,165788,1,0,79.7,74216,50659,0.5512
FC-000252,TN,TN-Delta,Maize,Rabi,0.89,Red,1310.0,Rainfed,61251,2,0,57.2,40000,25439,0.5123
FC-000253,PB,PB-Doaba,Wheat,Rabi,1.16,ClayLoam,381.1,Canal,110988,3,0,89.9,70029,19975,0.2437
FC-000254,KA,KA-North,Cotton,Kharif,0.74,Laterite,599.7,Canal,83543,1,0,88.9,43638,32764,0.6599
FC-000255,TN,TN-Delta,Pulses,Rabi,4.61,Red,994.0,Drip,331322,4,0,76.4,156792,10561,0.3495
FC-000256,AP,AP-Rayalaseema,Maize,Rabi,2.01,Red,604.9,Rainfed,180987,2,0,79.6,89739,68240,0.6951
FC-000257,MP,MP-Chambal,Rice,Kharif,1.22,Red,886.3,Canal,78571,2,0,65.4,65548,2011,0.2082
FC-000258,AP,AP-Rayalaseema,Pulses,Rabi,0.28,Alluvial,900.9,Canal,41513,1,0,98.7,40000,4555,0.2159
FC-000259,UP,UP-Western,Rice,Kharif,0.67,Alluvial,1112.4,Rainfed,88142,1,0,63.0,40000,3873,0.4918
FC-000260,TN,TN-North,Rice,Kharif,1.24,Alluvial,1061.8,Rainfed,67003,2,0,76.9,56925,7286,0.2814
FC-000261,UP,UP-Eastern,Wheat,Rabi,0.89,ClayLoam,899.9,Tubewell,72290,2,0,70.7,69020,49776,0.41
FC-000262,RJ,RJ-Shekhawati,Groundnut,Rabi,5.64,Black,453.9,Tubewell,274925,0,0,91.0,414177,24237,0.082
FC-000263,UP,UP-Bundelkhand,Mustard,Rabi,2.16,Sandy,1125.1,Rainfed,125029,2,0,59.2,84242,0,0.4392
FC-000264,MP,MP-Malwa,Pulses,Rabi,1.53,Red,1139.9,Rainfed,116672,2,0,87.8,54100,214983,0.6698
FC-000265,KA,KA-Coastal,Groundnut,Rabi,1.83,Red,1128.0,Rainfed,95047,3,0,85.4,84510,15726,0.1939
FC-000266,BR,BR-Gangetic,Wheat,Rabi,0.68,Alluvial,1312.3,Drip,88941,3,0,50.2,47136,0,0.4281
FC-000267,MH,MH-Konkan,Pulses,Rabi,0.59,ClayLoam,1071.7,Tubewell,68832,3,0,96.7,40000,34825,0.3426
FC-000268,KA,KA-Central,Rice,Rabi,2.25,Red,921.3,Canal,208261,3,0,93.3,122481,16832,0.3482
FC-000269,MP,MP-Malwa,Wheat,Rabi,0.5,Red,845.8,Drip,71882,1,0,57.3,40000,2592,0.4466
FC-000270,MH,MH-Konkan,Cotton,Kharif,0.95,Black,906.9,Tubewell,97887,0,0,67.9,54385,64989,0.6567
FC-000271,AP,AP-Coastal,Maize,Rabi,4.88,Alluvial,854.4,Drip,355226,1,0,77.4,304813,0,0.1939
FC-000272,MH,MH-Vidarbha,Sugarcane,Rabi,1.67,Black,1346.7,Drip,138712,1,0,66.1,203631,0,0.2085
FC-000273,MH,MH-Vidarbha,Soybean,Kharif,1.83,Black,816.4,Drip,105225,1,1,37.9,72057,164578,0.8293
FC-000274,PB,PB-Malwa,Wheat,Rabi,1.42,Alluvial,707.6,Tubewell,146828,1,0,92.3,78034,5979,0.256
FC-000275,RJ,RJ-Shekhawati,Mustard,Rabi,3.82,Sandy,250.0,Drip,326961,2,0,77.8,185829,24546,0.3635
FC-000276,RJ,RJ-Hadoti,Groundnut,Kharif,0.28,Sandy,314.2,Rainfed,57263,2,0,100.0,40000,24312,0.6888
FC-000277,TG,TG-Central,Rice,Rabi,1.55,Red,887.3,Drip,101619,2,0,82.5,78450,61576,0.3318
FC-000278,TG,TG-Central,Rice,Rabi,0.58,Red,953.0,Canal,76567,4,0,93.2,40000,0,0.2747
FC-000279,AP,AP-Upland,Pulses,Kharif,2.48,Red,1220.8,Canal,189523,2,0,69.7,91690,19093,0.3468
FC-000280,TN,TN-West,Groundnut,Rabi,2.56,Sandy,1123.5,Canal,238772,3,0,61.8,242822,10264,0.2159
FC-000281,HR,HR-West,Rice,Kharif,1.07,Alluvial,619.1,Tubewell,84051,1,0,62.7,40000,70245,0.6034
FC-000282,RJ,RJ-Shekhawati,Pulses,Kharif,0.55,Alluvial,250.0,Rainfed,56707,1,0,59.4,40000,11589,0.5545
FC-000283,MP,MP-Chambal,Maize,Kharif,1.57,Red,991.6,Drip,128284,3,0,58.2,64185,141968,0.6919
FC-000284,UP,UP-Western,Pulses,Kharif,1.41,ClayLoam,1189.4,Drip,101585,3,0,77.4,40000,27553,0.5905
FC-000285,UP,UP-Western,Wheat,Rabi,1.47,Alluvial,1093.2,Canal,122510,0,0,55.4,85226,2921,0.397
FC-000286,UP,UP-Western,Rice,Rabi,2.23,Alluvial,801.1,Rainfed,211909,3,0,64.3,122066,15494,0.6809
FC-000287,UP,UP-Eastern,Rice,Kharif,1.23,Black,938.2,Rainfed,101308,2,0,68.7,95591,18990,0.2845
FC-000288,BR,BR-Gangetic,Rice,Kharif,0.35,Alluvial,1520.9,Tubewell,46977,4,1,60.3,40000,98052,0.867
FC-000289,BR,BR-Gangetic,Wheat,Rabi,2.33,Alluvial,1457.4,Canal,164396,1,0,77.8,112419,0,0.2065
FC-000290,PB,PB-Malwa,Wheat,Rabi,0.51,Sandy,469.1,Rainfed,49165,0,0,78.2,40000,0,0.2637
FC-000291,BR,BR-Gangetic,Pulses,Rabi,1.0,Alluvial,1459.2,Tubewell,93922,4,0,57.1,53458,50364,0.5338
FC-000292,TN,TN-North,Sugarcane,Rabi,0.93,Alluvial,1031.8,Rainfed,80917,1,0,58.2,168178,8372,0.2439
FC-000293,TG,TG-South,Cotton,Kharif,0.69,Red,1067.1,Canal,76462,2,0,80.3,40102,21414,0.5216
FC-000294,UP,UP-Bundelkhand,Wheat,Rabi,0.57,Alluvial,816.4,Tubewell,78809,2,0,63.3,40000,41881,0.6616
FC-000295,UP,UP-Central,Rice,Rabi,1.88,Sandy,772.2,Tubewell,165157,1,0,61.9,86244,0,0.4989
FC-000296,UP,UP-Eastern,Sugarcane,Rabi,1.77,Sandy,789.0,Drip,140971,3,0,63.6,265165,7155,0.1816
FC-000297,UP,UP-Bundelkhand,Maize,Kharif,0.42,ClayLoam,1038.9,Tubewell,72512,0,0,55.0,40000,11492,0.5072
FC-000298,AP,AP-Rayalaseema,Millet,Kharif,2.7,Black,637.2,Rainfed,196569,2,1,47.9,61223,83205,0.8876
FC-000299,TN,TN-North,Maize,Rabi,1.64,ClayLoam,1155.6,Drip,162582,4,0,69.0,78544,18649,0.4143
FC-000300,PB,PB-Doaba,Mustard,Rabi,0.87,Alluvial,824.1,Drip,57295,2,0,89.2,43802,0,0.2187
FC-000301,BR,BR-Gangetic,Wheat,Rabi,3.63,Alluvial,1583.6,Canal,219587,0,0,80.2,242145,43947,0.1481
FC-000302,MH,MH-Marathwada,Sugarcane,Rabi,0.35,Sandy,566.7,Rainfed,54301,1,0,67.3,44082,52115,0.8184
FC-000303,TN,TN-South,Groundnut,Rabi,1.47,Alluvial,1170.4,Canal,147746,1,0,64.9,81406,41141,0.3012
FC-000304,GJ,GJ-Saurashtra,Groundnut,Kharif,0.55,Black,705.1,Canal,48976,3,0,100.0,40000,10039,0.2536
FC-000305,MH,MH-Western,Sugarcane,Rabi,0.55,Red,1031.7,Tubewell,100715,0,0,77.4,95565,11196,0.4845
FC-000306,TN,TN-Delta,Rice,Kharif,1.3,Red,1178.0,Canal,74997,4,0,97.4,80489,33349,0.1529
FC-000307,UP,UP-Western,Sugarcane,Kharif,1.8,Alluvial,1087.8,Canal,289138,1,0,76.5,390600,0,0.2332
FC-000308,AP,AP-Coastal,Rice,Rabi,7.09,ClayLoam,1014.4,Rainfed,332867,4,0,81.5,472140,31125,0.2018
FC-000309,MP,MP-Mahakoshal,Maize,Kharif,0.48,Red,944.3,Drip,52375,3,0,95.2,40000,0,0.1467
FC-000310,MP,MP-Malwa,Wheat,Rabi,1.97,Black,906.0,Canal,107230,3,0,93.7,135412,0,0.148
FC-000311,TG,TG-South,Rice,Kharif,1.0,Black,620.8,Rainfed,72024,3,0,69.6,47778,17495,0.4854
FC-000312,BR,BR-South,Maize,Kharif,1.15,Alluvial,1083.5,Canal,112032,3,0,51.6,65976,0,0.3025
FC-000313,AP,AP-Rayalaseema,Groundnut,Rabi,0.53,Black,1189.8,Canal,70324,3,1,54.2,40000,115521,0.7878
FC-000314,GJ,GJ-South,Millet,Kharif,1.12,Sandy,1083.0,Drip,69431,1,0,95.9,40000,236187,0.7912
FC-000315,TN,TN-West,Rice,Rabi,1.21,Red,1045.4,Tubewell,72812,3,0,85.6,59889,20667,0.2548
FC-000316,GJ,GJ-Saurashtra,Groundnut,Rabi,4.18,Sandy,726.5,Tubewell,238143,0,0,74.4,186688,24013,0.2829
FC-000317,AP,AP-Upland,Rice,Rabi,1.4,Black,725.7,Rainfed,127362,2,0,86.7,40418,1265,0.9118
FC-000318,BR,BR-South,Wheat,Rabi,0.59,Alluvial,1158.6,Rainfed,62751,1,0,96.7,40000,5750,0.2556
FC-000319,BR,BR-North,Maize,Kharif,1.17,Alluvial,1189.9,Drip,85528,1,0,93.3,48045,11785,0.1321
FC-000320,HR,HR-West,Wheat,Rabi,1.39,Alluvial,273.9,Drip,82548,3,0,80.5,52948,158702,0.5355
FC-000321,GJ,GJ-North,Groundnut,Rabi,1.97,Alluvial,902.7,Rainfed,184978,4,0,53.8,153238,83160,0.4417
FC-000322,RJ,RJ-Shekhawati,Mustard,Rabi,3.91,Sandy,250.0,Canal,267512,2,0,71.1,171914,19279,0.2218
FC-000323,GJ,GJ-North,Cotton,Kharif,1.03,Black,666.6,Rainfed,123151,1,0,64.5,55818,24196,0.6156
FC-000324,RJ,RJ-Marwar,Groundnut,Kharif,1.24,Sandy,473.3,Canal,115196,2,0,83.1,95138,59349,0.3101
FC-000325,MH,MH-Western,Sugarcane,Kharif,0.22,Black,581.2,Drip,34048,3,0,67.3,40000,63265,0.5746
FC-000326,UP,UP-Eastern,Soybean,Kharif,0.91,Black,1129.7,Tubewell,105203,0,0,90.3,40000,32600,0.5934
FC-000327,TN,TN-Delta,Rice,Kharif,0.43,Red,1046.5,Canal,57027,0,0,68.0,40000,80973,0.5984
FC-000328,UP,UP-Eastern,Mustard,Rabi,1.04,Alluvial,1023.8,Canal,100265,6,0,85.3,69883,26303,0.2482
FC-000329,MP,MP-Bundelkhand,Pulses,Rabi,0.64,Black,940.2,Rainfed,61246,3,0,73.0,40000,0,0.3117
FC-000330,KA,KA-Coastal,Cotton,Kharif,0.29,Red,1829.1,Rainfed,48193,3,0,44.8,40000,11561,0.412
FC-000331,TN,TN-South,Millet,Kharif,1.02,ClayLoam,1327.2,Rainfed,98507,2,0,61.5,40000,21100,0.6356
FC-000332,KA,KA-Coastal,Groundnut,Kharif,3.35,Laterite,1077.9,Drip,280975,3,0,77.6,213855,0,0.1948
FC-000333,PB,PB-Malwa,Cotton,Kharif,0.93,Alluvial,741.0,Drip,66500,1,0,80.4,64217,27209,0.2111
FC-000334,GJ,GJ-South,Cotton,Kharif,2.92,Black,791.7,Tubewell,268017,4,0,85.0,278594,0,0.1213
FC-000335,PB,PB-Malwa,Rice,Kharif,1.21,Alluvial,611.4,Rainfed,78008,0,0,79.5,71526,21527,0.5594
FC-000336,RJ,RJ-Marwar,Cotton,Kharif,1.77,Sandy,596.2,Tubewell,114430,3,0,92.8,142629,6576,0.1345
FC-000337,HR,HR-West,Mustard,Rabi,0.76,Alluvial,564.6,Canal,77454,6,1,69.2,40000,80004,0.8112
FC-000338,MP,MP-Mahakoshal,Cotton,Kharif,0.96,Red,1195.4,Drip,116245,3,0,79.4,49118,23534,0.3699
FC-000339,TN,TN-North,Sugarcane,Rabi,1.85,Alluvial,896.3,Rainfed,217931,2,0,100.0,242363,0,0.1441
FC-000340,BR,BR-South,Rice,Rabi,1.51,Alluvial,1415.1,Drip,101671,0,0,94.6,77693,176762,0.629
FC-000341,UP,UP-Western,Sugarcane,Rabi,1.94,Alluvial,975.8,Rainfed,151213,2,0,59.7,382833,59903,0.1447
FC-000342,TN,TN-South,Millet,Kharif,2.79,Red,1371.2,Tubewell,195503,5,0,62.9,40000,9385,0.8545
FC-000343,BR,BR-Gangetic,Wheat,Rabi,4.8,ClayLoam,1472.1,Rainfed,441056,4,0,98.3,345374,33706,0.1819
FC-000344,MH,MH-Western,Soybean,Kharif,2.64,Black,945.2,Canal,124374,1,0,100.0,128435,105144,0.1965
FC-000345,UP,UP-Western,Wheat,Rabi,1.28,ClayLoam,946.1,Tubewell,86476,0,0,73.1,75996,78189,0.282
FC-000346,MP,MP-Bundelkhand,Rice,Kharif,0.55,Black,1049.8,Rainfed,46209,5,0,71.0,40000,0,0.2735
FC-000347,BR,BR-South,Wheat,Rabi,1.27,ClayLoam,981.1,Drip,129614,2,0,74.3,68904,312629,0.8171
FC-000348,UP,UP-Central,Wheat,Rabi,1.05,Sandy,826.4,Canal,79244,3,0,74.9,40000,42440,0.6635
FC-000349,KA,KA-South,Cotton,Kharif,0.92,Red,279.0,Canal,72472,1,0,50.2,99846,7416,0.4767
FC-000350,UP,UP-Eastern,Sugarcane,Rabi,0.2,Alluvial,944.5,Canal,43787,1,0,81.2,40000,23419,0.3346
FC-000351,AP,AP-Rayalaseema,Sugarcane,Rabi,0.54,Black,1068.2,Rainfed,65798,0,0,70.9,79389,138169,0.6179
FC-000352,MH,MH-Marathwada,Sugarcane,Rabi,1.59,Red,801.7,Rainfed,109891,1,0,83.0,191897,13204,0.2804
FC-000353,PB,PB-Doaba,Cotton,Kharif,0.92,Alluvial,801.9,Canal,118746,2,0,56.9,65216,22920,0.4778
FC-000354,RJ,RJ-Mewar,Millet,Kharif,2.66,Alluvial,462.2,Tubewell,154591,4,1,34.6,51569,381256,0.8457
FC-000355,KA,KA-Central,Pulses,Kharif,1.97,ClayLoam,1169.6,Drip,120344,2,0,48.7,50878,14010,0.5828
FC-000356,PB,PB-Majha,Wheat,Rabi,0.99,Alluvial,815.0,Tubewell,86617,2,0,83.4,45760,1370,0.3325
FC-000357,TN,TN-North,Soybean,Kharif,0.72,Laterite,587.8,Tubewell,95227,2,1,28.6,40000,50915,0.9251
FC-000358,MH,MH-Marathwada,Cotton,Kharif,0.51,ClayLoam,1037.2,Tubewell,65260,2,0,83.8,40000,11340,0.3119
FC-000359,MH,MH-Vidarbha,Pulses,Kharif,0.49,Black,727.9,Drip,66907,0,1,18.9,40000,142575,0.9004
FC-000360,MH,MH-Marathwada,Groundnut,Kharif,0.42,Red,877.9,Canal,70168,6,0,76.6,40000,13998,0.4222
FC-000361,HR,HR-West,Rice,Kharif,1.11,Sandy,446.2,Rainfed,78957,5,0,71.3,59113,147454,0.914
FC-000362,AP,AP-Rayalaseema,Cotton,Kharif,2.62,Alluvial,897.2,Canal,258956,2,0,56.5,155808,95834,0.3294
FC-000363,MP,MP-Bundelkhand,Wheat,Rabi,1.22,Red,1071.1,Canal,96572,1,0,80.6,78150,143217,0.5921
FC-000364,GJ,GJ-Saurashtra,Millet,Kharif,1.51,Sandy,994.5,Rainfed,76279,1,0,63.4,40000,0,0.353
FC-000365,GJ,GJ-South,Mustard,Rabi,0.86,Alluvial,305.2,Canal,76764,0,0,76.9,40000,0,0.3677
FC-000366,MH,MH-Konkan,Soybean,Kharif,0.91,Laterite,1063.4,Tubewell,108887,0,1,40.5,40000,109061,0.9237
FC-000367,TN,TN-North,Rice,Kharif,1.15,Red,1442.7,Rainfed,137382,0,0,81.1,86513,45674,0.2866
FC-000368,RJ,RJ-Mewar,Mustard,Rabi,0.6,Alluvial,268.2,Rainfed,83381,1,0,74.3,40000,20870,0.6607
FC-000369,MH,MH-Marathwada,Rice,Rabi,2.35,Black,817.6,Tubewell,173449,2,0,61.7,108548,7158,0.3879
FC-000370,GJ,GJ-Central,Rice,Rabi,0.74,Black,1382.0,Rainfed,101683,2,0,59.6,72283,20731,0.3799
FC-000371,AP,AP-Upland,Rice,Kharif,2.14,Red,991.0,Canal,185371,3,0,78.7,128332,12107,0.2685
FC-000372,TN,TN-Delta,Soybean,Kharif,4.66,Red,1118.7,Tubewell,238248,1,0,48.2,256385,18552,0.3196
FC-000373,PB,PB-Malwa,Maize,Rabi,1.36,Alluvial,937.7,Rainfed,123687,4,0,76.4,50817,3450,0.3544
FC-000374,GJ,GJ-Saurashtra,Maize,Rabi,0.94,Alluvial,668.0,Tubewell,95753,2,0,73.8,52788,0,0.3657
FC-000375,MP,MP-Malwa,Wheat,Rabi,0.86,Red,709.1,Rainfed,78826,2,1,29.0,40000,46028,0.8888
FC-000376,TG,TG-North,Maize,Kharif,1.23,Black,862.1,Canal,119712,2,0,41.9,43323,10916,0.7955
FC-000377,UP,UP-Western,Wheat,Rabi,1.71,Alluvial,999.3,Rainfed,110914,3,0,74.4,114775,3691,0.229
FC-000378,GJ,GJ-Saurashtra,Mustard,Rabi,2.39,Laterite,902.6,Canal,185530,3,0,70.1,110764,0,0.3473
FC-000379,MH,MH-Marathwada,Cotton,Kharif,0.53,Red,1084.3,Canal,43787,4,0,80.0,49276,105206,0.6487
FC-000380,UP,UP-Bundelkhand,Maize,Kharif,0.56,Black,1054.8,Rainfed,79345,2,0,80.5,40000,23713,0.5705
FC-000381,KA,KA-Central,Groundnut,Rabi,0.65,ClayLoam,963.0,Tubewell,63691,2,0,100.0,40000,16887,0.3398
FC-000382,MH,MH-Konkan,Maize,Kharif,2.41,Black,1254.0,Rainfed,132985,4,0,70.7,85654,31201,0.3658
FC-000383,MP,MP-Mahakoshal,Wheat,Rabi,4.45,Black,1033.4,Rainfed,227560,3,0,82.0,211336,147040,0.3168
FC-000384,TN,TN-North,Rice,Kharif,0.78,Laterite,750.6,Canal,79858,1,1,61.5,49172,107038,0.8806
FC-000385,RJ,RJ-Marwar,Millet,Kharif,0.69,Black,643.5,Canal,59185,4,0,91.3,40000,17033,0.2837
FC-000386,AP,AP-Upland,Groundnut,Kharif,0.9,Sandy,762.6,Rainfed,90560,2,1,62.5,41229,97494,0.8547
FC-000387,HR,HR-West,Wheat,Rabi,0.56,Red,667.8,Drip,42631,1,0,57.4,40000,0,0.2339
FC-000388,PB,PB-Malwa,Wheat,Rabi,1.84,Alluvial,700.5,Canal,163291,2,0,68.5,134867,5393,0.183
FC-000389,MH,MH-Konkan,Cotton,Kharif,0.86,Sandy,556.4,Rainfed,72317,2,0,68.9,44389,10550,0.6712
FC-000390,KA,KA-Central,Groundnut,Kharif,1.06,ClayLoam,890.4,Canal,116819,3,0,65.2,40000,12045,0.6669
FC-000391,HR,HR-South,Rice,Rabi,3.48,Alluvial,250.0,Drip,275294,4,0,79.4,266080,16347,0.3682
FC-000392,UP,UP-Eastern,Wheat,Rabi,1.21,Alluvial,1070.1,Canal,88792,3,0,74.8,40000,48321,0.5312
FC-000393,RJ,RJ-Marwar,Wheat,Rabi,0.82,Laterite,365.4,Tubewell,90446,3,0,59.7,52797,44763,0.5905
FC-000394,TN,TN-South,Rice,Kharif,0.64,Red,893.6,Drip,75819,1,0,59.9,40000,0,0.3812
FC-000395,RJ,RJ-Mewar,Groundnut,Rabi,1.18,Sandy,586.1,Tubewell,107759,4,0,59.2,106737,400000,0.7491
FC-000396,BR,BR-Gangetic,Wheat,Rabi,0.45,Black,1049.5,Drip,75845,3,0,61.9,40000,33771,0.7308
FC-000397,GJ,GJ-Central,Cotton,Kharif,2.8,Sandy,827.8,Tubewell,240314,2,0,72.1,119160,23850,0.2292
FC-000398,AP,AP-Coastal,Rice,Rabi,0.72,Black,1243.9,Canal,64527,2,0,83.8,46149,11169,0.2898
FC-000399,HR,HR-South,Rice,Rabi,0.54,Alluvial,709.2,Canal,57845,3,0,100.0,40000,23443,0.2969
FC-000400,TN,TN-West,Soybean,Kharif,0.95,Sandy,711.3,Tubewell,93598,0,0,63.5,40000,2466,0.5941
FC-000401,UP,UP-Central,Rice,Kharif,0.47,Alluvial,810.8,Rainfed,66224,1,1,5.0,40000,64231,0.9235
FC-000402,RJ,RJ-Mewar,Millet,Kharif,0.92,Sandy,539.2,Canal,56598,1,0,80.8,40000,44283,0.3444
FC-000403,RJ,RJ-Marwar,Millet,Kharif,2.05,Sandy,494.8,Tubewell,139402,5,1,30.4,46798,56232,0.7882
FC-000404,GJ,GJ-South,Cotton,Kharif,1.88,Red,938.6,Rainfed,130147,4,0,47.0,133204,0,0.3291
FC-000405,PB,PB-Doaba,Wheat,Rabi,2.74,Alluvial,887.2,Rainfed,162316,3,0,93.0,154654,26499,0.1723
FC-000406,TG,TG-North,Soybean,Kharif,2.82,Red,882.9,Tubewell,146034,2,0,69.7,66951,67194,0.6205
FC-000407,PB,PB-Majha,Rice,Rabi,2.51,Alluvial,627.3,Canal,159907,2,0,67.0,129639,25644,0.3193
FC-000408,PB,PB-Malwa,Rice,Kharif,0.28,Alluvial,814.9,Tubewell,43031,0,0,66.2,40000,53988,0.5411
FC-000409,MP,MP-Mahakoshal,Rice,Kharif,2.6,Black,826.1,Tubewell,150318,1,0,79.2,113683,33882,0.2065
FC-000410,AP,AP-Rayalaseema,Rice,Rabi,0.66,Alluvial,926.1,Rainfed,93704,0,1,33.9,42992,11314,0.7843
FC-000411,MP,MP-Malwa,Rice,Kharif,0.2,Black,897.8,Drip,50074,1,0,86.4,40000,7489,0.4785
FC-000412,PB,PB-Doaba,Wheat,Rabi,1.07,Sandy,806.8,Canal,83970,2,0,81.1,40000,2771,0.2633
FC-000413,RJ,RJ-Hadoti,Groundnut,Rabi,0.84,Alluvial,303.4,Rainfed,82948,2,0,80.7,46036,0,0.4107
FC-000414,UP,UP-Eastern,Sugarcane,Kharif,1.47,Alluvial,584.3,Tubewell,186725,0,0,71.5,262722,3197,0.2918
